,,,65:18:00,,Critical Factor,lvl 30,2d 17h 18m,0.594 786%,328.93 B,82d  7h  0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,31,1,21,1,2,7,1,1,8,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.54,107%,102%,x1.00,x1.00,"13,962,491",85%,85%,21.28,10.00%,7.34,29.71,31.00,x1.91,x5.91,x81.93,5.46%,2.12,x1.65,x1.00,x1.00,x707.55,100.00%,1.00,0.58,64.78,0.00,0.00,1.50,8.176E+01,3.289E+11,,1.56,3.33E+11,3.34E+11,,3.31E+11,3.30E+11,3.32E+11,3.33E+11,,,3.32E+11,3.32E+11,3.29E+11,,,,,,,,,,,0.564482%,0.553798%,0.540786%,,0.588435%,0.333632%,0.497104%,0.497080%,,,0.482018%,0.443951%,0.003431%,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,27:27:00,,Damage / Meter,lvl 21,1d  3h 27m,0.588 435%,331.14 B,83d 10h 27m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,31,1,22,1,2,7,1,1,8,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.54,107%,102%,x1.00,x1.00,"13,962,491",85%,85%,21.28,10.00%,7.34,29.71,31.00,x1.91,x5.91,x81.93,5.54%,2.13,x1.65,x1.00,x1.00,x712.88,100.00%,1.00,0.58,64.78,0.00,0.00,1.50,8.176E+01,3.311E+11,,1.56,3.35E+11,3.36E+11,,3.33E+11,3.32E+11,3.34E+11,3.36E+11,,,3.34E+11,3.34E+11,3.31E+11,,,,,,,,,,,0.564482%,0.553801%,0.540735%,,0.522057%,0.333634%,0.497155%,0.497480%,,,0.482018%,0.443951%,0.003408%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,55:13:00,,Damage,lvl 28,2d  7h 13m,0.564 482%,335.44 B,85d 17h 40m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,28,31,1,22,1,2,7,1,1,8,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.56,107%,102%,x1.00,x1.00,"14,143,822",85%,85%,21.28,10.00%,7.34,29.71,31.00,x1.91,x5.91,x81.93,5.54%,2.13,x1.65,x1.00,x1.00,x712.88,100.00%,1.00,0.58,64.78,0.00,0.00,1.50,8.176E+01,3.354E+11,,1.58,3.40E+11,3.41E+11,,3.38E+11,3.37E+11,3.38E+11,3.40E+11,,,3.39E+11,3.39E+11,3.36E+11,,,,,,,,,,,0.511683%,0.553801%,0.540735%,,0.522057%,0.333634%,0.497155%,0.497480%,,,0.482018%,0.443951%,0.003408%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,55:13:00,,Attack Speed,lvl 28,2d  7h 13m,0.553 801%,339.72 B,88d  0h 53m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,29,31,1,22,1,2,7,1,1,8,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.56,107%,102%,x1.00,x1.00,"14,143,822",85%,85%,21.28,10.00%,7.34,29.71,31.00,x1.91,x5.98,x81.93,5.54%,2.13,x1.65,x1.00,x1.00,x721.97,100.00%,1.00,0.58,65.61,0.00,0.00,1.50,8.279E+01,3.397E+11,,1.58,3.44E+11,3.45E+11,,3.42E+11,3.41E+11,3.43E+11,3.44E+11,,,3.43E+11,3.43E+11,3.40E+11,,,,,,,,,,,0.511683%,0.501421%,0.540734%,,0.522063%,0.333634%,0.497155%,0.497486%,,,0.482018%,0.443951%,0.003365%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,70:43:00,,Critical Factor,lvl 31,2d 22h 43m,0.540 734%,345.13 B,90d 23h 36m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,29,32,1,22,1,2,7,1,1,8,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.56,107%,102%,x1.00,x1.00,"14,143,822",85%,85%,21.62,10.00%,7.34,30.18,31.47,x1.91,x5.98,x81.93,5.54%,2.13,x1.65,x1.00,x1.00,x721.97,100.00%,1.00,0.58,65.61,0.00,0.00,1.50,8.302E+01,3.451E+11,,1.58,3.49E+11,3.51E+11,,3.47E+11,3.46E+11,3.48E+11,3.50E+11,,,3.48E+11,3.49E+11,3.45E+11,,,,,,,,,,,0.511683%,0.501420%,0.493044%,,0.521949%,0.333657%,0.497177%,0.497377%,,,0.482018%,0.443951%,0.003371%,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,30:44:00,,Damage / Meter,lvl 22,1d  6h 44m,0.521 949%,347.44 B,92d  6h 20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,29,32,1,23,1,2,7,1,1,8,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.56,107%,102%,x1.00,x1.00,"14,143,822",85%,85%,21.62,10.00%,7.34,30.18,31.47,x1.91,x5.98,x81.93,5.62%,2.15,x1.65,x1.00,x1.00,x727.38,100.00%,1.00,0.58,65.61,0.00,0.00,1.50,8.302E+01,3.474E+11,,1.58,3.52E+11,3.53E+11,,3.50E+11,3.49E+11,3.50E+11,3.52E+11,,,3.51E+11,3.51E+11,3.48E+11,,,,,,,,,,,0.511683%,0.501423%,0.492997%,,0.465474%,0.333658%,0.497227%,0.497773%,,,0.482018%,0.443951%,0.003349%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,60:08:00,,Damage,lvl 29,2d 12h  8m,0.511 683%,351.89 B,94d 18h 28m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,29,32,1,23,1,2,7,1,1,8,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.58,107%,102%,x1.00,x1.00,"14,325,153",85%,85%,21.62,10.00%,7.34,30.18,31.47,x1.91,x5.98,x81.93,5.62%,2.15,x1.65,x1.00,x1.00,x727.38,100.00%,1.00,0.58,65.61,0.00,0.00,1.50,8.302E+01,3.519E+11,,1.60,3.56E+11,3.57E+11,,3.54E+11,3.53E+11,3.55E+11,3.57E+11,,,3.55E+11,3.55E+11,3.52E+11,,,,,,,,,,,0.465233%,0.501423%,0.492997%,,0.465474%,0.333658%,0.497227%,0.497773%,,,0.482018%,0.443951%,0.003349%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,60:08:00,,Attack Speed,lvl 29,2d 12h  8m,0.501 423%,356.31 B,97d  6h 36m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,32,1,23,1,2,7,1,1,8,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.58,107%,102%,x1.00,x1.00,"14,325,153",85%,85%,21.62,10.00%,7.34,30.18,31.47,x1.91,x6.06,x81.93,5.62%,2.15,x1.65,x1.00,x1.00,x736.53,100.00%,1.00,0.58,66.43,0.00,0.00,1.50,8.406E+01,3.563E+11,,1.60,3.61E+11,3.62E+11,,3.59E+11,3.58E+11,3.59E+11,3.61E+11,,,3.60E+11,3.60E+11,3.56E+11,,,,,,,,,,,0.465233%,0.455380%,0.492996%,,0.465479%,0.333658%,0.497228%,0.497779%,,,0.482018%,0.443951%,0.003308%,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,65:17:00,,Super Tower Bonus,lvl 7,2d 17h 17m,0.497 779%,361.14 B,99d 23h 53m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,32,1,23,1,2,8,1,1,8,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.58,107%,102%,x1.00,x1.00,"14,325,153",85%,85%,21.62,10.00%,7.34,30.18,31.47,x1.91,x6.06,x81.93,5.62%,2.15,x1.68,x1.00,x1.00,x747.69,100.00%,1.00,0.58,66.43,0.00,0.00,1.50,8.406E+01,3.611E+11,,1.60,3.66E+11,3.67E+11,,3.64E+11,3.63E+11,3.64E+11,3.66E+11,,,3.65E+11,3.65E+11,3.61E+11,,,,,,,,,,,0.465233%,0.455386%,0.492902%,,0.466219%,0.333660%,0.497329%,0.395997%,,,0.482018%,0.443951%,0.003263%,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
,,,41:41:00,,Super Crit Multi,lvl 2,1d 17h 41m,0.497 329%,364.26 B,101d 17h 34m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,32,1,23,1,3,8,1,1,8,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.58,107%,102%,x1.00,x1.00,"14,325,153",85%,85%,21.62,10.00%,7.49,30.44,31.70,x1.91,x6.06,x81.93,5.62%,2.15,x1.68,x1.00,x1.00,x747.69,100.00%,1.00,0.58,66.43,0.00,0.00,1.50,8.406E+01,3.643E+11,,1.60,3.69E+11,3.70E+11,,3.67E+11,3.66E+11,3.67E+11,3.69E+11,,,3.68E+11,3.68E+11,3.64E+11,,,,,,,,,,,0.465233%,0.455386%,0.492913%,,0.466279%,0.338205%,0.368000%,0.396047%,,,0.482018%,0.443951%,0.003260%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,76:23:00,,Critical Factor,lvl 32,3d  4h 23m,0.492 913%,369.97 B,104d 21h 57m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,33,1,23,1,3,8,1,1,8,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.58,107%,102%,x1.00,x1.00,"14,325,153",85%,85%,21.95,10.00%,7.49,30.92,32.17,x1.91,x6.06,x81.93,5.62%,2.15,x1.68,x1.00,x1.00,x747.69,100.00%,1.00,0.58,66.43,0.00,0.00,1.50,8.429E+01,3.700E+11,,1.60,3.75E+11,3.76E+11,,3.72E+11,3.71E+11,3.73E+11,3.75E+11,,,3.73E+11,3.74E+11,3.70E+11,,,,,,,,,,,0.465233%,0.455385%,0.450658%,,0.466178%,0.338227%,0.368015%,0.395961%,,,0.482018%,0.443951%,0.003266%,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
,,,46:32:00,,Standard Perks Bonus,lvl 8,1d 22h 32m,0.482 018%,373.43 B,106d 20h 29m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,33,1,23,1,3,8,1,1,9,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.58,108%,102%,x1.00,x1.00,"14,459,033",85%,85%,21.95,10.00%,7.49,30.92,32.17,x1.91,x6.06,x81.93,5.62%,2.15,x1.68,x1.00,x1.00,x747.69,100.00%,1.00,0.58,66.43,0.00,0.00,1.50,8.429E+01,3.734E+11,,1.60,3.78E+11,3.79E+11,,3.76E+11,3.75E+11,3.77E+11,3.78E+11,,,3.77E+11,3.77E+11,3.74E+11,,,,,,,,,,,0.465233%,0.455385%,0.450658%,,0.466178%,0.338227%,0.368015%,0.395961%,,,0.364697%,0.443951%,0.003266%,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,34:14:00,,Damage / Meter,lvl 23,1d 10h 14m,0.466 178%,375.91 B,108d  6h 43m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,33,1,24,1,3,8,1,1,9,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.58,108%,102%,x1.00,x1.00,"14,459,033",85%,85%,21.95,10.00%,7.49,30.92,32.17,x1.91,x6.06,x81.93,5.69%,2.17,x1.68,x1.00,x1.00,x753.24,100.00%,1.00,0.58,66.43,0.00,0.00,1.50,8.429E+01,3.759E+11,,1.60,3.81E+11,3.82E+11,,3.78E+11,3.77E+11,3.79E+11,3.81E+11,,,3.79E+11,3.80E+11,3.76E+11,,,,,,,,,,,0.465233%,0.455388%,0.450616%,,0.417561%,0.338229%,0.368051%,0.396268%,,,0.364697%,0.443951%,0.003244%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,65:18:00,,Damage,lvl 30,2d 17h 18m,0.465 233%,380.67 B,111d  0h  1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,30,33,1,24,1,3,8,1,1,9,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.60,108%,102%,x1.00,x1.00,"14,642,059",85%,85%,21.95,10.00%,7.49,30.92,32.17,x1.91,x6.06,x81.93,5.69%,2.17,x1.68,x1.00,x1.00,x753.24,100.00%,1.00,0.58,66.43,0.00,0.00,1.50,8.429E+01,3.807E+11,,1.62,3.85E+11,3.87E+11,,3.83E+11,3.82E+11,3.84E+11,3.86E+11,,,3.84E+11,3.84E+11,3.81E+11,,,,,,,,,,,0.424228%,0.455388%,0.450616%,,0.417561%,0.338229%,0.368051%,0.396268%,,,0.364697%,0.443951%,0.003244%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,65:18:00,,Attack Speed,lvl 30,2d 17h 18m,0.455 388%,385.39 B,113d 17h 19m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,33,1,24,1,3,8,1,1,9,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.60,108%,102%,x1.00,x1.00,"14,642,059",85%,85%,21.95,10.00%,7.49,30.92,32.17,x1.91,x6.13,x81.93,5.69%,2.17,x1.68,x1.00,x1.00,x762.58,100.00%,1.00,0.58,67.25,0.00,0.00,1.50,8.533E+01,3.854E+11,,1.62,3.90E+11,3.91E+11,,3.88E+11,3.87E+11,3.89E+11,3.91E+11,,,3.89E+11,3.89E+11,3.85E+11,,,,,,,,,,,0.424228%,0.414775%,0.450615%,,0.417566%,0.338229%,0.368051%,0.396273%,,,0.364697%,0.443951%,0.003205%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,82:18:00,,Critical Factor,lvl 33,3d 10h 18m,0.450 615%,391.34 B,117d  3h 37m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,34,1,24,1,3,8,1,1,9,3,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.60,108%,102%,x1.00,x1.00,"14,642,059",85%,85%,22.29,10.00%,7.49,31.39,32.64,x1.91,x6.13,x81.93,5.69%,2.17,x1.68,x1.00,x1.00,x762.58,100.00%,1.00,0.58,67.25,0.00,0.00,1.50,8.557E+01,3.913E+11,,1.62,3.96E+11,3.97E+11,,3.94E+11,3.93E+11,3.95E+11,3.97E+11,,,3.95E+11,3.95E+11,3.91E+11,,,,,,,,,,,0.424228%,0.414774%,0.412895%,,0.417475%,0.338251%,0.368066%,0.396187%,,,0.364697%,0.443951%,0.003211%,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
,,,53:00:00,,Improve Trade-off Perks,lvl 3,2d  5h  0m,0.443 951%,395.18 B,119d  8h 37m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,34,1,24,1,3,8,1,1,9,4,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.60,108%,103%,x1.00,x1.00,"14,785,608",85%,85%,22.29,10.00%,7.49,31.39,32.64,x1.91,x6.13,x81.93,5.69%,2.17,x1.68,x1.00,x1.00,x762.58,100.00%,1.00,0.58,67.25,0.00,0.00,1.50,8.557E+01,3.952E+11,,1.62,4.00E+11,4.01E+11,,3.98E+11,3.97E+11,3.99E+11,4.00E+11,,,3.99E+11,3.99E+11,3.95E+11,,,,,,,,,,,0.424228%,0.414774%,0.412895%,,0.417475%,0.338251%,0.368066%,0.396187%,,,0.364697%,0.344349%,0.003211%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,70:43:00,,Damage,lvl 31,2d 22h 43m,0.424 228%,400.12 B,122d  7h 20m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,31,34,1,24,1,3,8,1,1,9,4,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.62,108%,103%,x1.00,x1.00,"14,970,428",85%,85%,22.29,10.00%,7.49,31.39,32.64,x1.91,x6.13,x81.93,5.69%,2.17,x1.68,x1.00,x1.00,x762.58,100.00%,1.00,0.58,67.25,0.00,0.00,1.50,8.557E+01,4.001E+11,,1.64,4.05E+11,4.06E+11,,4.03E+11,4.02E+11,4.04E+11,4.05E+11,,,4.04E+11,4.04E+11,4.00E+11,,,,,,,,,,,0.387907%,0.414774%,0.412895%,,0.417475%,0.338251%,0.368066%,0.396187%,,,0.364697%,0.344349%,0.003211%,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,37:58:00,,Damage / Meter,lvl 24,1d 13h 58m,0.417 475%,402.76 B,123d 21h 18m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,31,34,1,25,1,3,8,1,1,9,4,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.62,108%,103%,x1.00,x1.00,"14,970,428",85%,85%,22.29,10.00%,7.49,31.39,32.64,x1.91,x6.13,x81.93,5.77%,2.18,x1.68,x1.00,x1.00,x768.21,100.00%,1.00,0.58,67.25,0.00,0.00,1.50,8.557E+01,4.028E+11,,1.64,4.08E+11,4.09E+11,,4.05E+11,4.04E+11,4.06E+11,4.08E+11,,,4.06E+11,4.07E+11,4.03E+11,,,,,,,,,,,0.387907%,0.414777%,0.412855%,,0.375504%,0.338252%,0.368102%,0.396490%,,,0.364697%,0.344349%,0.003189%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,70:43:00,,Attack Speed,lvl 31,2d 22h 43m,0.414 777%,407.68 B,126d 20h  1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,34,1,25,1,3,8,1,1,9,4,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.62,108%,103%,x1.00,x1.00,"14,970,428",85%,85%,22.29,10.00%,7.49,31.39,32.64,x1.91,x6.20,x81.93,5.77%,2.18,x1.68,x1.00,x1.00,x777.60,100.00%,1.00,0.58,68.08,0.00,0.00,1.50,8.660E+01,4.077E+11,,1.64,4.13E+11,4.14E+11,,4.10E+11,4.09E+11,4.11E+11,4.13E+11,,,4.11E+11,4.12E+11,4.08E+11,,,,,,,,,,,0.387907%,0.378832%,0.412855%,,0.375508%,0.338252%,0.368102%,0.396494%,,,0.364697%,0.344349%,0.003151%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,88:30:00,,Critical Factor,lvl 34,3d 16h 30m,0.412 855%,413.89 B,130d 12h 31m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,35,1,25,1,3,8,1,1,9,4,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.62,108%,103%,x1.00,x1.00,"14,970,428",85%,85%,22.62,10.00%,7.49,31.86,33.11,x1.91,x6.20,x81.93,5.77%,2.18,x1.68,x1.00,x1.00,x777.60,100.00%,1.00,0.58,68.08,0.00,0.00,1.50,8.684E+01,4.139E+11,,1.64,4.19E+11,4.20E+11,,4.17E+11,4.16E+11,4.17E+11,4.19E+11,,,4.18E+11,4.18E+11,4.14E+11,,,,,,,,,,,0.387907%,0.378832%,0.379244%,,0.375427%,0.338273%,0.368116%,0.396408%,,,0.364697%,0.344349%,0.003157%,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,80:58:00,,Super Tower Bonus,lvl 8,3d  8h 58m,0.396 408%,419.43 B,133d 21h 29m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,32,35,1,25,1,3,9,1,1,9,4,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.62,108%,103%,x1.00,x1.00,"14,970,428",85%,85%,22.62,10.00%,7.49,31.86,33.11,x1.91,x6.20,x81.93,5.77%,2.18,x1.70,x1.00,x1.00,x789.21,100.00%,1.00,0.58,68.08,0.00,0.00,1.50,8.684E+01,4.194E+11,,1.64,4.24E+11,4.26E+11,,4.22E+11,4.21E+11,4.23E+11,4.25E+11,,,4.23E+11,4.23E+11,4.20E+11,,,,,,,,,,,0.387907%,0.378836%,0.379170%,,0.376002%,0.338276%,0.368187%,0.317304%,,,0.364697%,0.344349%,0.003115%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,76:23:00,,Damage,lvl 32,3d  4h 23m,0.387 907%,424.6 B,137d  1h 52m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,32,35,1,25,1,3,9,1,1,9,4,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.64,108%,103%,x1.00,x1.00,"15,155,248",85%,85%,22.62,10.00%,7.49,31.86,33.11,x1.91,x6.20,x81.93,5.77%,2.18,x1.70,x1.00,x1.00,x789.21,100.00%,1.00,0.58,68.08,0.00,0.00,1.50,8.684E+01,4.246E+11,,1.66,4.30E+11,4.31E+11,,4.27E+11,4.26E+11,4.28E+11,4.30E+11,,,4.29E+11,4.29E+11,4.25E+11,,,,,,,,,,,0.355629%,0.378836%,0.379170%,,0.376002%,0.338276%,0.368187%,0.317304%,,,0.364697%,0.344349%,0.003115%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,94:57:00,,Critical Factor,lvl 35,3d 22h 57m,0.379 170%,430.97 B,141d  0h 49m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,32,36,1,25,1,3,9,1,1,9,4,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.64,108%,103%,x1.00,x1.00,"15,155,248",85%,85%,22.96,10.00%,7.49,32.33,33.57,x1.91,x6.20,x81.93,5.77%,2.18,x1.70,x1.00,x1.00,x789.21,100.00%,1.00,0.58,68.08,0.00,0.00,1.50,8.708E+01,4.310E+11,,1.66,4.36E+11,4.37E+11,,4.34E+11,4.33E+11,4.35E+11,4.37E+11,,,4.35E+11,4.35E+11,4.31E+11,,,,,,,,,,,0.355629%,0.378835%,0.349072%,,0.375920%,0.338297%,0.368200%,0.317236%,,,0.364697%,0.344349%,0.003121%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,76:23:00,,Attack Speed,lvl 32,3d  4h 23m,0.378 835%,436.17 B,144d  5h 12m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,36,1,25,1,3,9,1,1,9,4,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.64,108%,103%,x1.00,x1.00,"15,155,248",85%,85%,22.96,10.00%,7.49,32.33,33.57,x1.91,x6.27,x81.93,5.77%,2.18,x1.70,x1.00,x1.00,x798.73,100.00%,1.00,0.58,68.90,0.00,0.00,1.50,8.812E+01,4.362E+11,,1.66,4.41E+11,4.43E+11,,4.39E+11,4.38E+11,4.40E+11,4.42E+11,,,4.40E+11,4.40E+11,4.36E+11,,,,,,,,,,,0.355629%,0.346918%,0.349072%,,0.375924%,0.338297%,0.368201%,0.317239%,,,0.364697%,0.344349%,0.003084%,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,41:56:00,,Damage / Meter,lvl 25,1d 17h 56m,0.375 924%,439.03 B,145d 23h  8m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,36,1,26,1,3,9,1,1,9,4,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.64,108%,103%,x1.00,x1.00,"15,155,248",85%,85%,22.96,10.00%,7.49,32.33,33.57,x1.91,x6.27,x81.93,5.85%,2.20,x1.70,x1.00,x1.00,x804.58,100.00%,1.00,0.58,68.90,0.00,0.00,1.50,8.812E+01,4.390E+11,,1.66,4.44E+11,4.46E+11,,4.42E+11,4.41E+11,4.43E+11,4.45E+11,,,4.43E+11,4.43E+11,4.39E+11,,,,,,,,,,,0.355629%,0.346920%,0.349038%,,0.339593%,0.338299%,0.368236%,0.317476%,,,0.364697%,0.344349%,0.003064%,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
